Country Name,Country Code,Series Name,Series Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Turkey,TUR,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.1,..,..,..,..,..,..,32,..,..,..,..,..,..,..,31.9,32.4,30.8,32.8,29.6,28.2,29.4,29.2,29.3,30.5,30.5,30.6,31.6,33.5,32.1,..,..
Turkey,TUR,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.5039367675781,..,..,..,..,81.4494400024414,..,..,..,..,87.6197204589844,..,..,..,..,89.8470306396484,..,..,..,..,..,..,..,..,..,..,..,..,..,95.2734909057617,96.000617980957,95.9956207275391,96.2018585205078,..,96.3777084350586,97.2998123168945,97.9349899291992,98.2629013061523,98.4013671875,98.4967880249023,98.5756225585938,98.7758331298828,..,..
Turkey,TUR,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.0989189147949,..,..,..,..,49.8064117431641,..,..,..,..,64.2317199707031,..,..,..,..,68.519660949707,..,..,..,..,..,..,..,..,..,..,..,..,..,79.5816879272461,80.5489501953125,80.3851623535156,81.2638320922852,..,85.3471603393555,88.0731735229492,90.3100967407227,91.6045227050781,92.1380767822266,92.4018173217773,92.6458129882813,93.5630111694336,..,..
Turkey,TUR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.6276817321777,..,..,..,..,65.6943435668945,..,..,..,..,75.9682388305664,..,..,..,..,79.2324523925781,..,..,..,..,..,..,..,..,..,..,..,..,..,87.3654937744141,88.2290573120117,88.1193923950195,88.6558990478516,..,90.8167190551758,92.6605987548828,94.106086730957,94.9197463989258,95.2566604614258,95.4396286010742,95.6014175415039,96.1673278808594,..,..
Turkey,TUR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.53157121879589,3.76454293628809,3.71108343711083,3.38733905579399,3.42246520874751,3.55441860465116,3.14398111723053,3.25957446808511,3.27555555555556,3.07933789954338,3.25648854961832,3.49979381443299,3.4455205811138,3.34945054945055,3.19302137958854,5.11945392491468,4.94302721088435,4.71362302376219,4.18730640369176,3.35725855800727,3.90031329667967,3.82453186997909,4.29815131212686,3.93760520546007,3.59709381495019,3.53104315878258,3.63799248252089,3.32858525048377,2.93220863643399,3.14872652091673,3.52770569378721,3.75436424807973,3.87056650021036,3.9214172544983,4.05135933699201,3.90164973474904,4.13969694261893,4.10367223056831,3.18450090852014,3.88901737403665,3.66109466979562,3.60345707482735,3.79592688113795,3.29604717264126,2.69798371690976,2.40937050592188,2.41866928062972,2.26697131447391,2.24084487543578,2.53659132775821,2.32412569847771,2.07854327680798,2.05476031981798,1.96325312080454,1.9024577742654,1.84793880636331,2.08191572252408,2.17813995150133,..
Turkmenistan,TKM,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.6131439208984,98.7486953735352,98.8827514648438,99.0132446289063,99.1375427246094,99.2526397705078,99.3554992675781,99.4430999755859,99.512565612793,99.5617370605469,99.6,99.6007385253906,99.6007385253906,99.6005172729492,99.5998764038086,99.5998764038086,99.8413328044427,99.6360931396484,99.6832656860352,99.7497711181641,100,99.9058685302734,99.9621200561523,99.9903411865234,99.9988479614258,100,100,..,..
Turkmenistan,TKM,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.404911547899246,..,..,..,..,..,40.5764122009277,..
Turkmenistan,TKM,"Bird species, threatened",EN.BIR.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19
Turkmenistan,TKM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2789.78187044701,3020.5686450929,2817.85675144787,3713.35617421929,3443.98162335797,2845.45805844167,2808.24852807561,2263.55634511393,2054.28248952347,2151.27256388421,1876.36776188972,1983.01543617205,2282.97592238408,2381.17572965515,2458.50768000309,2440.27734550907,2495.28835659182,2593.51525381597,2899.96019143293,3181.07379427164,3489.33006163966,3949.0482336565,4129.54353076907,4439.20300021757,5006.29623210365,5462.98054873965,5909.77104296775,6399.27066175581,6693.93561006515,6986.85594417965,7317.54950612294,..
Turkmenistan,TKM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.59,6.689,6.756,6.788,6.787,6.756,6.703,6.635,6.56,6.482,6.404,6.323,6.237,6.143,6.04,5.926,5.796,5.651,5.494,5.331,5.17,5.022,4.895,4.791,4.711,4.65,4.603,4.557,4.504,4.436,4.344,4.222,4.071,3.898,3.707,3.512,3.323,3.154,3.013,2.903,2.824,2.77,2.73,2.698,2.671,2.654,2.653,2.672,2.712,2.769,2.833,2.892,2.936,2.958,2.956,2.931,2.888,2.836,..
Turkmenistan,TKM,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.3249816894531,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.75,..,..,..,..
Turkmenistan,TKM,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.2617721557617,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.5999984741211,..,..,..,..
Turkmenistan,TKM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.7783203125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.6999969482422,..,..,..,..
Turkmenistan,TKM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.79764705882353,2.31584615384615,2.04174435876061,3.96227021447804,3.11402734984911,2.90187475069805,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.7,90.5040435791016,90.7753143310547,91.0435180664063,91.3056106567383,91.5585250854492,91.799201965332,92.0245819091797,92.2316055297852,92.4172210693359,95.6,92.7241287231445,92.8560333251953,92.9816589355469,93.1070556640625,93.2382965087891,93.3814468383789,93.5425567626953,93.7261962890625,93.9308547973633,94.1535415649414,94.3912506103516,93.1,94.8997039794922,95.1644515991211,95.4321975708008,95.700439453125,..,..
Turks and Caicos Islands,TCA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Bird species, threatened",EN.BIR.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4
Turks and Caicos Islands,TCA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.7019195556641,91.0989303588867,91.4954299926758,91.8888702392578,92.2761917114258,92.6543426513672,93.0202484130859,93.3708648681641,93.703125,94.0139694213867,94.3018646240235,94.5713500976563,94.6297831632653,95.0793380737305,95.3299713134765,95.5864486694336,95.8548278808594,96.7,96.4500427246094,96.7799377441406,97.1278610229492,97.4907989501953,97.671777399205,98.2497253417969,98.6397018432617,99.0326766967773,99.426155090332,..,..
Tuvalu,TUV,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Bird species, threatened",EN.BIR.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1
Tuvalu,TUV,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2381.64689071268,2453.97580035216,2506.90670107384,2596.56033378462,2852.98297728824,2698.46202241507,2530.46887392669,2777.29622581027,3197.81462087019,3134.67055454994,3079.53011797931,3099.58103830016,3301.32979397773,3148.14895517929,3065.71685774683,2910.71379687003,2940.71144792643,3095.09858688954,3310.83516443408,3133.4634303266,3021.88952810147,3219.35722792983,3067.87797705468,3180.40884616284,3196.97912735496,3459.77855114164,3533.94226148504,3617.52894591096,..
Tuvalu,TUV,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.7,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.26645708084106,5.6,2.76766586303711,3.5149564743042,4.25612878799438,6.8,5.70788192749023,6.41234493255615,7.09845304489136,7.76314783096313,8.4048900604248,8.6,7.8,10.2439088821411,10.8483905792236,8.9,9,12.7211399078369,13.3838567733765,10,14.7693710327148,14.6,16.2149639129639,13.9,20.4,18.5,26.7,..,..
Uganda,UGA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.4614200592041,..,..,44.4471549987793,..,..,59.1991500854492,..
Uganda,UGA,"Bird species, threatened",EN.BIR.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30
Uganda,UGA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,303.281921274215,311.085784034155,300.407707579953,281.111224632644,272.749734406773,273.784008199032,286.080974851882,293.740822416891,302.126140583703,308.273061657652,308.343061951077,323.228964808063,333.005177836838,359.764288049361,380.338695545463,387.600662155722,394.247339513486,412.798523807221,412.196426574694,419.335830741963,440.652223844816,453.197843345341,467.480017709698,480.095407204692,513.752817524738,538.039428790693,565.06792110456,583.097086781876,595.206173218473,629.24051700544,631.555188878745,632.48620867178,642.877385691868,654.136578519892,663.221960385184,666.745133323914,..
Uganda,UGA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.999,7.019,7.04,7.06,7.078,7.094,7.106,7.113,7.117,7.118,7.115,7.111,7.107,7.103,7.1,7.099,7.099,7.099,7.099,7.1,7.1,7.101,7.101,7.102,7.103,7.103,7.103,7.102,7.1,7.097,7.091,7.082,7.071,7.057,7.039,7.018,6.994,6.967,6.937,6.903,6.865,6.822,6.772,6.716,6.653,6.583,6.507,6.424,6.337,6.247,6.154,6.059,5.964,5.869,5.775,5.682,5.591,5.5,..
Uganda,UGA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.7,..,..,33.5,..,..,..,31.3,..,..,34.9,..,..,37.5,..,..,34.5,..,..,..,36.4,..,..,32.9,..,..,..,34.2,..,..
Uganda,UGA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.1980895996094,..,..,..,..,..,..,..,..,..,..,78.3040237426758,..,..,..,81.3885879516602,..,..,..,82.6313934326172,..,79.1230392456055,..,..,..,..,..,..
Uganda,UGA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.8266906738281,..,..,..,..,..,..,..,..,..,..,58.9098815917969,..,..,..,62.078971862793,..,..,..,64.5914535522461,..,61.9704284667969,..,..,..,..,..,..
Uganda,UGA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.1073799133301,..,..,..,..,..,..,..,..,..,..,68.1425094604492,..,..,..,71.3731384277344,..,..,..,73.2118835449219,..,70.1982192993164,..,..,..,..,..,..
Uganda,UGA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,0.113289760348584,0.369318181818182,0.651162790697674,1.13293943870015,1.43723554301834,1.62348178137652,1.79408060453401,1.82458100558659,1.97302904564315,3.46866359447005,4.06217162872154,3.49577897160399,3.62484157160963,2.82293497363796,3.18528402592451,2.03606802466829,1.96664990782638,1.68720017444396,2.21722509557005,1.88803627485176,1.9759846301633,2.21853846153846,2.62669902912621,2.66172914147521,2.90591793751089,2.5860002949635,2.45988196514221,2.72997785771173,2.96852622114122,2.50799847648067,1.65917772135475,1.93136675611518,2.01578234788366,2.10151053274244,2.21091090169168,2.11670724007935,2.44235581316614,2.65573403225382,2.48144018999778,2.32164640068373,2.34346004327575,2.40574600826486,2.53964987868855,2.40749118592244,2.20243997732813,2.04849827919005,1.46662752147666,1.54072538604707,3.07367604728808,2.93953008771553,1.73094610668507,1.6554794144365,1.6425277421205,1.9152519014287,2.06087319870977,1.6750659682249,..
Ukraine,UKR,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.0031890869141,98.1783142089844,98.3519439697266,98.5220184326172,98.6858673095703,98.8405456542969,98.9829711914063,99.1101379394531,99.2192306518555,99.3084106445312,99.3778686523438,99.4304046630859,99.4708862304688,99.5051116943359,99.5391082763672,99.8855617013161,99.63037109375,99.8,99.7827072143555,99.8724822998047,99.9450759887695,99.9850463867188,99.8674911660777,100,100,100,100,..,..
Ukraine,UKR,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.2685737609863,..,..,52.7148132324219,..,..,62.9023323059082,..
Ukraine,UKR,"Bird species, threatened",EN.BIR.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17
Ukraine,UKR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4020.58320615973,4105.52074835393,4243.77461395001,3965.38272260404,3624.29263348752,3263.37185713053,2797.56840598447,2166.69302080634,1917.45137153295,1741.08871439694,1704.31402365871,1686.94178709922,1699.51747282766,1817.99710109357,2005.38299185019,2131.7291662224,2353.60427976465,2658.68970906821,2758.52048439767,2983.85729494731,3229.65291745049,3322.00383583021,2844.3232799853,2965.14236549771,3138.46507001494,3153.73924469198,3160.08373580159,3123.91557226248,2828.88539029976,2909.64621521722,2996.2326347094,..
Ukraine,UKR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.8302098104892,91.6638945299922,90.6826092074305,89.0032714532312,88.1469104778716,88.0186973361442,85.4575414474889,84.684598741625,84.2847749505283,85.1009724058476,84.1805499328953,84.3575941383482,84.2888384649325,84.7799896863019,83.5607504075927,83.2777787000839,82.0025216600054,81.3841920995732,80.850749663177,78.9707052339806,80.4538000297851,79.55403601909,79.2576090487236,78.2318522496021,75.3495057807649,..,..,..,..
Ukraine,UKR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.24,2.17,2.14,2.06,1.96,1.99,2.02,2.01,1.998,2.04,2.09,2.12,2.08,2.04,2.04,2.02,1.99,1.94,1.96,1.96,1.95,1.93,1.98,2.08,2.09,2.06,2.08,2.05,2.02,1.92,1.844,1.773,1.674,1.563,1.47,1.397,1.332,1.27,1.207,1.121,1.11,1.085,1.126,1.172,1.218,1.213,1.31,1.345,1.458,1.473,1.443,1.459,1.531,1.506,1.498,1.506,1.466,1.374,..
Ukraine,UKR,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.9,23.2,..,30.4,27.6,..,..,..,..,..,23.2,23.3,23.1,23.2,24.1,22,21.9,21.2,21,20.7,20.8,21.1,20.6,21.6,21.2,..,..
Ukraine,UKR,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.7434310913086,..,..,..,..,..,..,..,..,..,..,99.9939422607422,..,..,..,..,..,..
Ukraine,UKR,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.1715698242188,..,..,..,..,..,..,..,..,..,..,99.9581985473633,..,..,..,..,..,..
Ukraine,UKR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.4304122924805,..,..,..,..,..,..,..,..,..,..,99.9743499755859,..,..,..,..,..,..
Ukraine,UKR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.46535781969745,2.50047766599932,2.82850665120954,3.28757712925821,4.12467198629037,3.35500472741805,2.98216832001963,3.63614982066208,2.86399921641608,2.77489925158319,2.8483900891735,2.59712036347515,2.79248933066336,2.66924239581748,2.75393885816383,2.55755087457951,2.84031753607549,2.74203082236836,2.2583233268538,2.35343700188443,2.39291890925322,3.021144799816,3.97325882655853,3.67198140972867,3.41297458636394,..
United Arab Emirates,ARE,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
United Arab Emirates,ARE,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.7323722839355,..,..,83.7433242797852,..,..,88.2103881835938,..
United Arab Emirates,ARE,"Bird species, threatened",EN.BIR.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13
